id,address,city
82407,"4th Floor,Davis Hytes,38-Davis Road",Lahore
82408,"Sardar House,Ali Lane,Cavalary Ground",Lahore
82409,"Apt.#7,Shadman Plaza,Shadman Market",Lahore
82410,"Ferozpura Road,Near Amar Sidhu",Lahore
82411,"14-KM,Ferozpura Road,Kot Lakhpat",Lahore
82412,"11-KM. Multan Road,(Hanjarwal)",Lahore
82413,"327-III-C,Jehanzeb Block,Allama Iqbal Town",Lahore
82414,"30-Grand Floor,Sadiq Plaza,Shahrah-e-Qaid-e-Azam",Lahore
82415,"H.No.1,St.No.2,Sirajpura,Shalamar Town",Lahore
82416,"538,Kamran Block,A1-Town",Lahore
82417,"90,Main Commercial Area,Cavalry Ground,Cantt.",Lahore
82418,"Bund Road Bogiwal,Near Mushtaq Cold Store",Lahore
82419,4-Mcleod Road,Lahore
82420,"56-C,Bank Square Market,Model Town",Lahore
82421,"3-F,Gulberg II",Lahore
82422,"B-1,C.B. Plaza,Tufail Road,Cantt.",Lahore
82423,Avari Hotel,Lahore
82424,"50,Main Gulberg #D",Lahore
82425,"F/18-20,Bilal Centre,Nicholson Road",Lahore
82426,"Canal View,29-Shadman-II",Lahore
82427,"Shahrah-e-Aiwan-e-Tijarat,2-Race Course Road",Lahore
82428,"1st Floor, Cantt Board Plaza, Tufail Road, Cantt. Lahore",Lahore
82429,93-Shadman-I,Lahore
82430,"#12,Muqadas Plaza,Fayyaz Road,New Anarkali (Nila Gumbad)",Lahore
82431,"Suit No.14,2nd Floor,Bilal Centre,9-Nicholson Road",Lahore
82432,"6-Link Mcleod Road,P.O.Box #1063",Lahore
82433,"186-Aurangzeb Block,New Garden Town,P.O. Box 10086",Lahore
82434,"17,Aziz Avenue,Canal Bank",Lahore
82435,"9-C,St. #1,Bagh Munshi Ladha,Kacha Ravi Road",Lahore
82436,"Ramgali #13,1st Floor,Ghafoor Chambers,Nishtar Road",Lahore
82437,"7 Aibak Road,Anarkali",Lahore
82438,"Aziz Park,Al-Khayam Road,Behind Shezan Factory,Bund Road",Lahore
82439,"28-29,Ghani Chambers,Patiala Ground",Lahore
82440,"108,Badami Bagh,General Bus Stand",Lahore
82441,"Beside Ali Hospital,37-Shalimar Link Road,Mughalpura",Lahore
82442,"34-Sher Shah Block,New Garden Town",Lahore
82443,"Cantt. Board Shopping Plaza,1st Floor,Office No.9,Tufail Road,Cantt.",Lahore
82444,"29/B,Shahalam Market",Lahore
82445,"8-A,Davis Road",Lahore
82446,"19,Davis Road",Lahore
82447,"198,Grain Market,Badami Bagh",Lahore
82448,11-KM. Multan Road,Lahore
82449,11-KM Multan Road (Hanjarwal),Lahore
82450,"632,Shadman Colony No.1",Lahore
82451,68-The Mall,Lahore
82452,"140-E1,Gulberg-III",Lahore
82453,5-Mcleod Road,Lahore
82454,"97-Ferozpur Road,Uchra",Lahore
82455,"1st Floor,Room 109,110,Qadri Chambers,Hall Road",Lahore
82456,"31-FF,Centre Point Building,Main Boulevard,Gulberg-III",Lahore
82457,"7/69,Green Villas,Gulberg-IV,Muratib Ali Road",Lahore
82458,54-Lawrance Road,Lahore
82459,"15-Ferozepur Road,P.O.Box: 813",Lahore
82460,"Boghiwal,Bund Road",Lahore
82461,"524-A,Faisal Town,Moulana Shaukat Ali Road",Lahore
82462,"Bank Square,Nila Gumbad",Lahore
82463,"309-A,Upper Mall",Lahore
82464,"Main Bazar,Faizbagh",Lahore
82465,"Near Thokar Niaz Baig,Multan Road",Lahore
82466,"112/A,Ferozpur Road",Lahore
82467,"2-A,Ahmad Block,New Garden Town,P.O.Box: 157",Lahore
82468,"52,Badami Bagh",Lahore
82469,"Shop No.5,53-1-B-1,Rehmat Market,Township",Lahore
82470,"176,Tariq Block,New Garden Town",Lahore
82471,"33,Shershah Block,New Garden Town",Lahore
82472,P.O.Box No.1565,Lahore
82473,51-Brandreth Road,Lahore
82474,"Gardee Trust Bldg. Basement #1,Napier Road",Lahore
82475,"Mohan Singh Bldg,Royal Park",Lahore
82476,6-Mcleod Road,Lahore
82477,6-McLeod Road,Lahore
82478,"125-A,Ferozepur Road",Lahore
82479,"456-Circular Road,Shahalam Chowk",Lahore
82480,"Flat 4,2nd Floor,Nawab Plaza,Shadman Market",Lahore
82481,"Aftab Chamber,2nd Floor,Patiala Ground",Lahore
82482,46-Nishter Road,Lahore
82483,"13, Maraja Building Takia,Abaliwala Akbari Road",Lahore
82484,"Pakbelt House,9-Davis Road",Lahore
82485,"334, Block-5 D-1 Green Town",Lahore
82486,"Volta House,19-A,Abbot Road,Near Pakistan TV Centre",Lahore
82487,"F-8,Auto Center,108-Lytton Road",Lahore
82488,"233,Ahmed Block,New Garden Town",Lahore
82489,"19-20,Hera Mansion,Nabha Road,Purani Anarkali Chowk",Lahore
82490,"Gardee Trust Building,Napier Road",Lahore
82491,"15,Fazal Elahi Road,Near Ambassador Factory,Rehmanpura,Ichhra",Lahore
82492,"Plot #44,Industrial Estate,Kot Lakhpat",Lahore
82493,"Room #7,Metropole Cinema Bldg.,11-Abbott Road",Lahore
82494,"1st Floor,Ghulam Rasool Bldg.,Shahrah-e-Quaid-e-Azam",Lahore
82495,"894-Circular Road,Near Nigar Cinema",Lahore
82496,"118,G.T.Road,Samanzar Street",Lahore
82497,"11-C,New Muslim Town",Lahore
82498,"Suite C,1st Floor,Kiran Centre (Civic Centre),M-28,Model Town Ext.",Lahore
82499,64-Rasool Park,Lahore
82500,"Apt.# 7,2nd Flr.,Shadman Plaza,Shadman Market",Lahore
82501,"Co-operative Insurance Bldg.,23,Shahrah-e-Quaid-e-Azam",Lahore
82502,"11-F,Model Town",Lahore
82503,"Afridi Mansion,15/63,Shadman Commercial Market",Lahore
82504,"Room #2-3,Hafeez Centre,Main Boulevard,Gulberg-III",Lahore
82505,"84,Shadman Colony-1",Lahore
82506,"Ali Complex,1st Floor,23 Empress Road",Lahore
82507,18-Nicholson Road,Lahore
82508,80-Railway Road,Lahore
82509,"71,Circular Road",Lahore
82510,"Sunlight Bldg.,Bank Square",Lahore
82511,"Thokar Niaz Baig,14-KM.Multan Road",Lahore
82512,"P-55,Gulberg-II",Lahore
82513,"3-F,Ijaz Centre,Main Boulevard,Gulberg",Lahore
82514,"Awami Complex,FB-1,Usman Block,New Garden Town",Lahore
82515,"Asif Chambers,14-A,Davis Road",Lahore
82516,"Sohrab House,1 Bank Square,Shara-e-Quaid-e-Azam",Lahore
82517,"11/19-B,Link Shami Road,Cantt.",Lahore
82518,"5-A,Ferozepur Road",Lahore
82519,"11/19-B,Link-Shami Road,Cantt.",Lahore
82520,"Off #1,3rd Floor,83-A,Arshad Plaza,Temple Rd.Mozang",Lahore
82521,"11-KM.,G.T.Road,Shahdara",Lahore
82522,"3-A,Jail Road",Lahore
82523,77-Circular Road,Lahore
82524,"6-Ganga Ram Trust Building,Shahrah-e-Quaid-e-Azam",Lahore
82525,"6/7 Ganga Ram Trust Building,Shahrah-e-Quaid-e-Azam",Lahore
82526,"Rehman Centre,32-B,Gulberg-III",Lahore
82527,"188-Y,Commercial Area,Phase-III,L.C.C.H.S.",Lahore
82528,"527-D,Faisal Town",Lahore
82529,"615,Nishtar Block,Allama Iqbal Town",Lahore
82530,"Regal Cinema Building,Shahrah-e-Quaid-e-Azam",Lahore
82531,"Room No.101,Latif Plaza,103,Ferozepur Road",Lahore
82532,"133,New Shad Bagh",Lahore
82533,"6-F,Rehman Business Centre,32-B-III,Gulberg-III",Lahore
82534,"Room 6,2nd Floor,Iqbal Centre,Rehman Gali No.5,Chowk Dalgram",Lahore
82535,"44-45-N,Industrial Area,Gulberg-II",Lahore
82536,"Ali Chambers,65 Shahrah-e-Quaid-e-Azam",Lahore
82537,"Co-Op.Bank House,Bank Square,Shahrah-e-Quaid-e-Azam",Lahore
82538,47-Nishter Road,Lahore
82539,"33-D,New Muslim Town",Lahore
82540,"5/17,2nd Floor-Hafiz Centre,Main Boulevard,Gulberge III",Lahore
82541,"83,Barar Block,New Garden Town",Lahore
82542,"101-102,Eden Centre,Gulberg Road",Lahore
82543,"(Regional Office),14-A,Shahrah-e-Aiwan-e-Tijarat,Race Course Road",Lahore
82544,"Al-Malik Building,19-Davis Road",Lahore
82545,"288-Sagar Road,Sadar Bazar,Cantt.",Lahore
82546,"Management House,70-B/2,Gulberg-III",Lahore
82547,"304,3rd Floor,Eden Centre,43-Jail Road",Lahore
82548,"11-E,Egerton Road",Lahore
82549,"23-C,F.C.C.,Gulberg-II,Syed Muratab Ali Road",Lahore
82550,"118-G.T.Road,Samanzar Street",Lahore
82551,"15-B,Shahalam Market",Lahore
82552,"9-Happy Homes,38-A Gulberg",Lahore
82553,"345/15-B,Main G.T. Road,Daroghawala",Lahore
82554,"Room No.3,3rd Floor,Pearl Plaza,174 Ferozepur Road",Lahore
82555,"13,Lodhi Arcade,1st Floor,42-Ferozepur Road",Lahore
82556,"P.M.A. House,66-Ferozepur Road",Lahore
82557,"25-B,Shahrah-e-Pakistan,Lower Mall",Lahore
82558,"Commercial Building # 31/32,Main Commercial Area,Cavalry Ground",Lahore
82559,"32-Multan Road,Chouburji",Lahore
82560,"S-15, Second Floor, Hafeez Centre, Main Boulevard, Gulberg",Lahore
82561,"31-A,C-1,Ghalib Road,Gulberg-III",Lahore
82562,"76-West Wood Colony,Thokar Niaz Beg",Lahore
82563,"67/C,New Muslim Town",Lahore
82564,"17-Patiala Ground,Link Mcleod Road",Lahore
82565,"Shalimar Link Road,Baghbanpura",Lahore
82566,Chowk Nisbet Road,Lahore
82567,"Tirandaz Market,1-Bull Road",Lahore
82568,"Gaddafi Market,Nishter Road",Lahore
82569,"C/o Newage Plastics (Pvt) Ltd.,Newage Mansion,McLeod Road",Lahore
82570,"17-C,Ist Flr.Chauburji Centre,Multan Road",Lahore
82571,"T-25,3rd Floor,Bilal Centre,9-Nicholson Road",Lahore
82572,"57,Mozang Road,P.O.Box: 1203",Lahore
82573,"YMCA Building,Shahrah-e-Quaid-e-Azam",Lahore
82574,"Super PVC Market,99-Railway Road",Lahore
82575,"D.S.(W) P/Railways,Moghalpura",Lahore
82576,General Manager (RM),Lahore
82577,"114,1st Floor,Latif Center,99-Ferozepur Road",Lahore
82578,"F-3,Hill View Arcade,5-Davis Road",Lahore
82579,"12,Sultan Ahmed Road,Ichhra",Lahore
82580,"Outside Mochi Gate,93-Circular Road",Lahore
82581,"Al-Haider Abu Bakar Road,Sadaqat Park,Sanda Khurd",Lahore
82582,2-Sunderdas Road,Lahore
82583,"17-F,Sharif Mansion,16-Fatima Jinnah Road",Lahore
82584,"Opp. Micro Electronics Ltd.,278/3,Peco Road,Kot Lakhpat",Lahore
82585,"1st Floor,Shalimar House",Lahore
82586,"Rehman Gali No.5,Nishtar Road",Lahore
82587,"4th Floor,Davis Hytes,38,Davis Road",Lahore
82588,"30-S,Gulberg Centre,84-D/1,Main Boulevard,Gulberg-III",Lahore
82589,"4th Floor,Davis Hytes,38,Davis Road",Lahore
82590,"2,Happy Home,38-A,Main Gulberg",Lahore
82591,"6-A,Madina Electric Market,Shahalam Market",Lahore
82592,"1-Basement,Gulberg Heights,Near Sherpao Bridge,Gulberg-II,Ghaus-ul-Azam Road",Lahore
82593,"345/15-B,Main G.T.Road,Daroghawala",Lahore
82594,"168-A,Ferozepur Road,Al-Mehtab Market",Lahore
82595,13-Sir Agha Khan Road,Lahore
82596,"F.Block-2,1st Floor,New Garden Town",Lahore
82597,99-Railway Road,Lahore
82598,"37-Civic Centre,M-Block,Model Town (Ext.)",Lahore
82599,"2nd Floor,Ali Plaza,3-Mozang Road",Lahore
82600,"118-Industrial Area,Kot Lakhpat",Lahore
82601,"1st Floor,454-Shadman-1",Lahore
82602,"2nd Flr.,Republic Motors Bldg.,87,Shahrah-e-Quaid-e-Azam",Lahore
82603,"49-D/1,Gulberg-III",Lahore
82604,"75-M,Gulberg-III",Lahore
82605,30-Nisbat Road,Lahore
82606,"200,Sharae Jalauddin Roomi",Lahore
82607,546-Shadman Colony,Lahore
82608,546-Shadman,Lahore
82609,"229-Alfalah Building,Shahrah-e-Quaid-e-Azam",Lahore
82610,"70,Shah Jamal",Lahore
82611,"37-Civic Centre,Block-M,Model Town (Ext.)",Lahore
82612,"1st Floor,Saleem Arcade,89-C,Temple Road,P.O.Box: 1882",Lahore
82613,P.O.Box 10277,Lahore
82614,"F-8,Rehman Plaza,4-Queens Road",Lahore
82615,"Flat No.16,1st Floor,Shan Arcade,Barket Market,New Garden Town",Lahore
82616,"1/B-Ejaz Center,Main Boulevard,Gulberg",Lahore
82617,"1st Floor,Gani Chamber,McLeod Road",Lahore
82618,"37 Lakshami Mansion,Mall Road",Lahore
82619,"14,Tariq Block,New Garden Town",Lahore
82620,"242,Ahmed Block,New Garden Town",Lahore
82621,"308-Qadri Chambers,5-McLeod Road",Lahore
82622,"5-A,Shersha Block,New Garden Town",Lahore
82623,"202 Rafique Plaza,1st Floor,8-Davis Road",Lahore
82624,"378/Z Block,Defence Society",Lahore
82625,Al-Madina Road Township,Lahore
82626,"42-LG,Hafeez Centre,Main Boulevard,Gulberg-III",Lahore
82627,"105,Bank Square,Model Town",Lahore
82628,"410-Block No.6,Sector B-I,Town Ship",Lahore
82629,"Rex Market,6 Allama Iqbal Road",Lahore
82630,"242-A,Shalimar Lane,Cavalry Ground Extension,Cantt",Lahore
82631,"26-B,Sunderdas Road,Zaman Park",Lahore
82632,"LG-53,Hafeez Centre,Gulber-III",Lahore
82633,"Zahoor Street,Sodiwal,Bund Road",Lahore
82634,"7C-1,1st Floor,Flat No.3,Civic Center,Faisal Town",Lahore
82635,1-E/1 Gulberg-III,Lahore
82636,"72-Lower Ground,Hafeez Centre,Gulebrg-III",Lahore
82637,"Suit No.3,2nd Floor,Auriga Complex,Gulberg II",Lahore
82638,"9-Basement,Sanam Market,Mozang Chungi",Lahore
82639,"Paragon House,I-E/1,Gulberg-III",Lahore
82640,"Hill View Arcade,5-Davis Road",Lahore
82641,"28-K,Gulberg-II",Lahore
82642,"2-Amin Arcade,Ambassador Hotel,Durand Road",Lahore
82643,"62-D,Mozang Road",Lahore
82644,"33,Mozang Road",Lahore
82645,"62-D,Mozang Road",Lahore
82646,"60-A,Lytton Road",Lahore
82647,Sarai Sultan,Lahore
82648,"12,Liberty Market,Gulberg",Lahore
82649,102-Timber Market,Lahore
82650,"1,Mcleod Road,Near Railway Station",Lahore
82651,"83/A 2,Gulberg III",Lahore
82652,"22,Qaddafi Market,Nishter Road",Lahore
82653,"#7,3rd Floor,Rahim Group,Main Market,Gulberg-II",Lahore
82654,"C-26,Data Nagar,Badami Bagh",Lahore
82655,"Street C-26,Data Nagar,Badami Bagh",Lahore
82656,"29-D-1,New Muslim Town",Lahore
82657,"29-D/1,New Muslim Town,P.O.Box: 5140",Lahore
82658,"38-Basement,Khawaja Arcade,Wahdat Road",Lahore
82659,"199,Al-Meraj Ali Street,Habibullah Road",Lahore
82660,5-Urdu Bazar,Lahore
82661,"10,Mohani Road",Lahore
82662,"19-A,Block-G,Gulberg-III",Lahore
82663,"276-Z, Defence Lahore Cantt.",Lahore
82664,"15/A,Beadon Road",Lahore
82665,"27,2nd Floor,Hafeez Centre,Main Boulevard,Gulberg-III",Lahore
82666,"56,3rd Floor,Hafeez Centre,Main Boulevard Gulberg-III",Lahore
82667,"118-L.G.Hafeez Centre,Main Boulevard,Gulberg-III",Lahore
82668,"2 C,Tagor Park,Off Nicholson Road",Lahore
82669,"Rehman Street #4,Nishtar Road",Lahore
82670,"8/B,Shahalam Market,Opp.Lal Masjid",Lahore
82671,"4-Mall Mansion,Shahrah-e-Quaid-e-Azam",Lahore
82672,"G-124,Phase-I,L.C.C.H.S.",Lahore
82673,"2-B,LDA Complex,Lawrence Road",Lahore
82674,"89-H,Jail Road",Lahore
82675,"12/13,Mall Avenue,54-The Mall",Lahore
82676,"28,Mozang Road",Lahore
82677,"4-Ewing Road,New Anarkali",Lahore
82678,"Packages Drain-Off 22 KM.,Ferozepur Road",Lahore
82679,"Defence Road,1-KM.,Off. Boptian Chowk,Raiwind Rd.",Lahore
82680,"1 Eden Heights,Jail Road,Gulberg",Lahore
82681,"157-N,Model Town Extn.",Lahore
82682,Shahrah-e-Quaid-e-Azam,Lahore
82683,"230-Ahmed Block,New Garden Town",Lahore
82684,"Kattar Bank Road,Thokar Niazi Baig,Off Multan Road",Lahore
82685,"246,Sector A-1,Township",Lahore
82686,Sh. Zaid Hospital,Lahore
82687,"27,Nawab Plaza,Moon Market,Allama Iqbal Town",Lahore
82688,6-Egerton Road,Lahore
82689,14-KM.Ferozepur Road,Lahore
82690,"14 KM,Multan Road",Lahore
82691,"10,Sanda Road",Lahore
82692,"Landmark Plaza,Gulberg",Lahore
82693,"58-F,Model Town",Lahore
82694,"1-Ahbab Colony,Opp:Canal View Housing Society,12-K.M Multan Road",Lahore
82695,"E-178 Pir Colony,Walton Road",Lahore
82696,"CONSULTANTS LIMITED,5/67-Usman Block,New Garden Town",Lahore
82697,"22,Zaman Park,Upper Mall",Lahore
82698,"34-Main Road,Samanabad",Lahore
82699,"667,Shadman Colony #1",Lahore
82700,"3-A-1,Main Wahdat Road",Lahore
82701,"Shama Chowk,70-Ferozpur Road",Lahore
82702,"#5,2nd Floor,Business Arcad,Defence More,Walton Road,Cantt",Lahore
82703,"931/10,Al-Fatima Market,Saddar Bazar,Cantt.",Lahore
82704,"145,First Floor,Raja Centre,Main Boulevard,Gulberg",Lahore
82705,"109,Main Ferozepur Road",Lahore
82706,"15-GF,Defence Commercial Plaza,Phase-III,Y-Block,D.H.S.",Lahore
82707,"4/A,Kohinoor Chamber,Shahalam Market",Lahore
82708,"63-C,Shahrah-e-Quaid-e-Azam",Lahore
82709,74-F.C.C.Gulberg-II,Lahore
82710,"1st Floor,Ashrafi Market,Rehman St.5,Brandreth Road",Lahore
82711,"1,2nd Floor,Shan Arcade,24-Civic Centre,New Garden Town",Lahore
82712,"133 Circular Road,Near Shahalam Phone Exchange",Lahore
82713,"1-G/14,Gulberg-II",Lahore
82714,"20-K,Gulberg II",Lahore
82715,"23-B,Main Boulevard,Johar Town",Lahore
82716,41-Lower Mall,Lahore
82717,"Room No.14,2nd Floor,Aiwan-e-Mashriq",Lahore
82718,"26,Shahrah-e-Quaid-e-Azam",Lahore
82719,"F-1,Imex House,9-Birdwood Road",Lahore
82720,"Flat #9,3rd Flr.,Gulberg Plaza,Gulberg-III",Lahore
82721,"Suite 58,2nd Floor,Waheed Trade Complex,LCCHS,Khayaban-e-Iqbal",Lahore
82722,"123/1-B,Industrial Estate,Township",Lahore
82723,"# 11-B,2nd Floor,Jan Centre,134,Ferozepur Road,Ichhra More",Lahore
82724,"22/B,Block-L,Gulberg-III",Lahore
82725,"13-C-II,M.M.Alam Road,Gulberg-III",Lahore
82726,"13-C II,M.M. Alam Road,Gulberg-III",Lahore
82727,"Shahrah-e-Pakistan,Kalashah Kaku,Dist.Sheikhupura",Lahore
82728,"1-S,Gulberg II",Lahore
82729,Off 21 KM Ferozepur Road,Lahore
82730,"4,Mission Road,Off Mcleod Road",Lahore
82731,"1st Floor,Garden Trust Building,Napier Road",Lahore
82732,88-G.T.Road,Lahore
82733,"129/1 Industrial Estate,Kotlakhpat",Lahore
82734,"6-E,Block H,Gulberg II",Lahore
82735,16-KM. Multan Road,Lahore
82736,"21-KM Ferozepur Road,Dullo Khurd",Lahore
82737,"National Towers,Egerton Road",Lahore
82738,"35-C,Sharae Hameed Bin Badis",Lahore
82739,"G-33,Al-Falah Building,Shahrah-e-Quaid-e-Azam",Lahore
82740,"House #147-B,Lane #11,Cavalary Ground Ext.,Cantt.",Lahore
82741,"13/1,Wahdat Road,Opp:Aabpara Market",Lahore
82742,7-Egerton Road,Lahore
82743,"Nipco House,4 Shahrah-e-Fatima Jinnah",Lahore
82744,"Liberty Market,Gulberg-III",Lahore
82745,Barkat Chowk,Lahore
82746,Near Naz Cinema,Lahore
82747,"20-C,Kashmir Egerton Road",Lahore
82748,"23-C,F.C.C.Road,Gulberg-II",Lahore
82749,"Room 4,2nd Flr.Bashir Building,15,Mcleod Road",Lahore
82750,"Shop No.4,Sialkot Block,Fortress Stadium",Lahore
82751,"23/1st Floor,Shadman Plaza,Shadman Market",Lahore
82753,"Associated Chambers,24/25,Patiala Ground,Link McLeod Road",Lahore
82754,"30-Babar Block,Garden Town",Lahore
82755,Ravi Road,Lahore
82756,"2nd Floor,14 Commercial Bldg.,Cavalry Ground",Lahore
82757,"13-C,1st Flr.,Chouburgi Centre,Multan Road",Lahore
82758,"104-Mcleod Rd,Australia Chowk",Lahore
82759,"Room #1,96-E,2nd Floor,Umar Centre,Allama Iqbal Road",Lahore
82760,"21-Q,Gulberg-II",Lahore
82761,"147 A/3,Ittehad Colony,Multan Road",Lahore
82762,"14-L,Model Town Extension",Lahore
82763,"1st Floor,Aziz Chambers,21,Shahrah-e-Fatima Jinnah,P.O.Box No.1366",Lahore
82764,"1-Harison St.,Ravi Road",Lahore
82765,"70-A,Mozang Road,Near Ganga Ram Hospital",Lahore
82766,"405-k,Model Town",Lahore
82767,"23,Bilal Centre(1st Floor),Nicholson Road",Lahore
82768,"Piracha House,Piracha Colony,Shahadra Town,P.O.Box: 301",Lahore
82769,"6,4th Floor,Imtiaz Plaza,85-The Mall",Lahore
82770,15-Sir Agha Khan III Road,Lahore
82771,"Sadat Colony,Street No.12,Pabbi Thathi,Samanabad",Lahore
82772,"7 Aurangzeb Block,New Garden Town",Lahore
82773,"57,Bank Square Market,Model Town",Lahore
82774,"S/07-B,Rehman Business Centre,32-B,Gulberg-III",Lahore
82775,"15-Industrial Area,Township,Nursery Stop",Lahore
82776,"29-Asif Jah Street,Wahdat Road",Lahore
82777,"J-Block,Gulshan-e-Ravi,Bund Road",Lahore
82778,"5-Mecca St.,Muslim Road,Samnabad",Lahore
82779,86 New Anarkali,Lahore
82780,"120/3,Industrial Estate,Kot Lakhpat",Lahore
82781,"14-KM. Multan Road,Dina Nath Stop",Lahore
82782,"4,Cantt.Shopping Plaza,Tufail Road,P.O.Box: 6261",Lahore
82783,"31-F,Near Main Boulevard,Gulberg II",Lahore
82784,"Room #12,Imtaiz Chambers,85-A,Temple Road",Lahore
82785,"505,Huma Block,Allama Iqbal Town",Lahore
82786,"4-Green Fort-1,Raiwind Road",Lahore
82787,"44,Gulberge V,Off Zafar Ali Road",Lahore
82788,"53-First Floor,Hafeez Centre,Main Boulevard,Gulberg-III",Lahore
82789,"20,Main Gulberg",Lahore
82790,"20,Barkat Ali Khan Centre,101,Circular Road,Mochi Gate",Lahore
82791,"#1,3rd Floor,Mumtaz Centre,15/A,Queens Road",Lahore
82792,"62-CMA Officers Colony,Street No.4,Cantt.",Lahore
82793,"85-Atta Turk Block,Garden Town",Lahore
82794,"22/T,Bilal Centre,9-Nicholson Road",Lahore
82795,Urdu Bazar,Lahore
82796,"K-331,Defence Housing Society,Cantt.",Lahore
82797,"30,3rd Floor,Taj Arcade",Lahore
82798,"Civic Centre,29-M,Model Town Extension",Lahore
82799,"9-KM,Sheikhupura Road,Distt. Sheikhupura",Lahore
82800,"Chowk Dalgaran,Brandreth Road",Lahore
82801,"Rehman Gali No.5,61-B,Nishtar Road",Lahore
82802,"51-A,New Shalimar Town,Gulshan Ravi",Lahore
82803,"5-A,Ferozepur Road,Mozang Chungi",Lahore
82804,Sarai Sultan,Lahore
82805,24-Shalamar Town,Lahore
82806,"10,1st Floor,Saleem Chambers,114 Mcleod Road",Lahore
82807,"77-B/1,Sarfraz Rafiqui Road,Cantt.",Lahore
82808,"131,Anarkali",Lahore
82809,"Khalid Plaza,Moon Market,Allama Iqbal Town",Lahore
82810,"38-A Tariq Block,Garden Town",Lahore
82811,"Fortress Stadium,Cantt.",Lahore
82812,"162,Ali Block,New Garden Town",Lahore
82813,"Head Office,2-A,Ahmad Block,New Garden Town",Lahore
82814,"H/25,Rajgarh Road,Chowburji",Lahore
82815,"28/1,Lawrance Road",Lahore
82816,24 KM Sheikhupura Road,Lahore
82817,"Moghulpura Road,Garhi Shahu,Near Karachi Railway Phattak",Lahore
82818,112/6 Industrial Estate Kotlakhpat,Lahore
82819,"9-Venus Plaza,7-Egerton Road",Lahore
82820,"30-E/1,Gulberg III",Lahore
82821,"Outside Shahalam Gate,Circular Road",Lahore
82822,"14-2F,Jalal Centre,59/A,Mozang Road",Lahore
82823,"47-Industrial Area,Kot Lakhpat",Lahore
82824,74-Railway Road,Lahore
82825,"169-C,Model Town",Lahore
82826,"8,Mian Shopping Centre,Main Wahdat Road",Lahore
82827,"101-A,Faisal Town",Lahore
82828,"3rd Floor,M.K.Arcade,32-Davis Road",Lahore
82829,"Z-20/21,4th Floor,Rafi Plaza,Hall Road",Lahore
82830,"Katar Bund Road,Niazbeg Thoker,Off:Multan Road",Lahore
82831,"3/F,Fane Road",Lahore
82832,"Mominpura,Ravi Road",Lahore
82833,"17-A,3rd Floor,Sadiq Plaza,Shahrah-e-Quaid-e-Azam",Lahore
82834,"Ahsan Chambers,8-Edwards Road",Lahore
82835,"145-Ferozepur Road,Near Jamia Ashrafia",Lahore
82836,"11-Egerton Road,Transport House",Lahore
82837,4-Karam Chand Road,Lahore
82838,33-Ravi Road,Lahore
82839,"G.T.Road,Baghbanpura",Lahore
82840,"120-E/1,Gulberg-III",Lahore
82841,"100 M,Defence Road,Off:23rd Km,Multan Road",Lahore
82842,"4-E/2,Gulberg III",Lahore
82843,"23-Ahmed Block,New Garden Town",Lahore
82844,"99,Comm. Area,Cavalary Ground,Cantt.",Lahore
82845,"116,A-1,Cavalry Ground Ext.",Lahore
82846,"Insha Allah Khan Building,Thoronton Road",Lahore
82847,"Plot No.20,Rasheed Ind. Estate,18-KM. Ferozepur Road",Lahore
82848,10-Abbot Road,Lahore
82849,"14-Km,Multan Road",Lahore
82850,"Ahmed Tower,12 Commercial Zone,Cavalry Ground,Cantt.",Lahore
82851,"70-1st Floor,Farooq Centre,Mcleod Road",Lahore
82852,"179-A,Abu-Bakar Block,New Garden Town",Lahore
82853,"Abacus Hose,4-Noon Avenue,Muslim Town (Main Canal)",Lahore
82854,"22-B,Wahadat Road",Lahore
82855,"82-Sham Nagar Road,Badami Bagh",Lahore
82856,"2nd Floor,Altaf Manzil,12 Naqi Road,Nila Gumbad",Lahore
82857,"17-1st Floor,Sadiq Plaza,69-The Mall",Lahore
82858,257-Rewaz Garden,Lahore
82859,"#6,3rd Floor,Saleem Plaza,596,Q-Block,Model Town Ext.",Lahore
82860,"#11,1st Floor,Naqi Market,Shahrah-e-Quaid-e-Azam",Lahore
82861,"409/1,Near Samad Rubber Works,Main Ferozepur Road",Lahore
82862,"Kamahan Road,Off Bank Stop,16-KM.Ferozepur Road",Lahore
82863,"247-N,Model Town (Ext)",Lahore
82864,"9-C,Mella Ram Mill,Darbar Mkt.,P.O.Box No.7272",Lahore
82865,"Hafiz Feroze Din Building,NJI Floor,29-A,Mcleod Road",Lahore
82866,"6-Ambassador Centre,Davis Road",Lahore
82867,"38,Empress Road",Lahore
82868,38-Empress Road,Lahore
